pair_id,changed,widened_to_star,added_actions_count,removed_actions_count,actions_ctrl,actions_poi,resources_ctrl,resources_poi
s30037,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30037__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30037__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30037__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30037__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30037__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30037__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30038,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30038__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30038__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30038__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30038__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30038__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30038__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30039,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30039__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30039__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30039__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30039__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30039__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30039__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30040,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30040__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30040__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30040__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30040__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30040__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30040__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30041,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30041__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30041__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30041__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30041__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30041__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30041__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30042,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30042__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30042__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30042__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30042__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30042__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30042__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30043,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30043__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30043__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30043__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30043__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30043__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30043__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30044,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30044__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30044__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30044__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30044__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30044__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30044__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30045,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30045__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30045__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30045__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30045__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30045__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30045__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30046,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30046__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30046__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30046__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30046__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30046__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30046__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30047,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30047__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30047__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30047__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30047__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30047__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30047__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30048,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30048__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30048__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30048__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30048__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30048__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30048__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30049,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30049__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30049__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30049__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30049__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30049__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30049__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30050,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30050__broad_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30050__json_seed_above,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30050__precedence_takeover,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30050__resource_star,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30050__role_override,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
s30050__service_wildcard,False,False,0,0,s3:getobject,s3:getobject,arn:aws:s3:::BUCKET/*,arn:aws:s3:::BUCKET/*
sns0026,False,False,0,0,sns:publish,sns:publish,*,*
sns0026__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0026__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0026__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0026__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0026__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0026__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0027,False,False,0,0,sns:publish,sns:publish,*,*
sns0027__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0027__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0027__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0027__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0027__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0027__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0028,False,False,0,0,sns:publish,sns:publish,*,*
sns0028__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0028__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0028__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0028__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0028__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0028__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0029,False,False,0,0,sns:publish,sns:publish,*,*
sns0029__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0029__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0029__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0029__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0029__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0029__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0030,False,False,0,0,sns:publish,sns:publish,*,*
sns0030__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0030__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0030__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0030__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0030__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0030__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0031,False,False,0,0,sns:publish,sns:publish,*,*
sns0031__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0031__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0031__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0031__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0031__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0031__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0032,False,False,0,0,sns:publish,sns:publish,*,*
sns0032__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0032__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0032__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0032__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0032__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0032__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0033,False,False,0,0,sns:publish,sns:publish,*,*
sns0033__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0033__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0033__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0033__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0033__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0033__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0034,False,False,0,0,sns:publish,sns:publish,*,*
sns0034__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0034__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0034__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0034__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0034__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0034__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0035,False,False,0,0,sns:publish,sns:publish,*,*
sns0035__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0035__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0035__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0035__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0035__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0035__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0036,False,False,0,0,sns:publish,sns:publish,*,*
sns0036__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0036__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0036__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0036__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0036__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0036__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0037,False,False,0,0,sns:publish,sns:publish,*,*
sns0037__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0037__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0037__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0037__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0037__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0037__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0038,False,False,0,0,sns:publish,sns:publish,*,*
sns0038__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0038__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0038__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0038__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0038__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0038__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0039,False,False,0,0,sns:publish,sns:publish,*,*
sns0039__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0039__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0039__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0039__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0039__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0039__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0040,False,False,0,0,sns:publish,sns:publish,*,*
sns0040__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0040__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0040__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0040__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0040__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0040__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0041,False,False,0,0,sns:publish,sns:publish,*,*
sns0041__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0041__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0041__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0041__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0041__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0041__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0042,False,False,0,0,sns:publish,sns:publish,*,*
sns0042__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0042__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0042__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0042__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0042__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0042__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0043,False,False,0,0,sns:publish,sns:publish,*,*
sns0043__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0043__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0043__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0043__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0043__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0043__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0044,False,False,0,0,sns:publish,sns:publish,*,*
sns0044__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0044__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0044__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0044__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0044__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0044__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0045,False,False,0,0,sns:publish,sns:publish,*,*
sns0045__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0045__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0045__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0045__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0045__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0045__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0046,False,False,0,0,sns:publish,sns:publish,*,*
sns0046__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0046__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0046__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0046__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0046__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0046__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0047,False,False,0,0,sns:publish,sns:publish,*,*
sns0047__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0047__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0047__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0047__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0047__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0047__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0048,False,False,0,0,sns:publish,sns:publish,*,*
sns0048__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0048__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0048__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0048__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0048__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0048__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0049,False,False,0,0,sns:publish,sns:publish,*,*
sns0049__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0049__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0049__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0049__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0049__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0049__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sns0050,False,False,0,0,sns:publish,sns:publish,*,*
sns0050__broad_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0050__json_seed_above,False,False,0,0,sns:publish,sns:publish,*,*
sns0050__precedence_takeover,False,False,0,0,sns:publish,sns:publish,*,*
sns0050__resource_star,False,False,0,0,sns:publish,sns:publish,*,*
sns0050__role_override,False,False,0,0,sns:publish,sns:publish,*,*
sns0050__service_wildcard,False,False,0,0,sns:publish,sns:publish,*,*
sqs0026,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0026__broad_star,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0026__json_seed_above,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0026__precedence_takeover,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0026__resource_star,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0026__role_override,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0026__service_wildcard,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0027,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0027__broad_star,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0027__json_seed_above,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0027__precedence_takeover,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0027__resource_star,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0027__role_override,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0027__service_wildcard,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0028,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0028__broad_star,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0028__json_seed_above,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0028__precedence_takeover,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0028__resource_star,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0028__role_override,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0028__service_wildcard,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0029,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0029__broad_star,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0029__json_seed_above,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0029__precedence_takeover,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0029__resource_star,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0029__role_override,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0029__service_wildcard,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0030,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0030__broad_star,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0030__json_seed_above,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
sqs0030__precedence_takeover,False,False,0,0,sqs:sendmessage,sqs:sendmessage,*,*
